1	Theo	E	O	0	root
2	nguồn	N	O	1	pob
3	tin	N	O	2	nmod
4	trên	N	O	2	nmod
5	,	CH	O	1	punct
6	vụ	N	O	8	sub
7	tai_nạn	N	O	6	nmod
8	xảy	V	O	2	nmod
9	ra	V	O	8	adv
10	tại	E	O	8	loc
11	thành_phố	N	B-LOC	10	pob
12	Pelotas	Np	I-LOC	11	nmod
13	thuộc	V	O	11	nmod
14	bang	N	B-LOC	13	dob
15	Rio_Grande	Np	I-LOC	14	nmod
16	do	E	O	17	dep
17	Sul	Np	B-LOC	14	nmod
18	.	CH	O	13	punct

1	Chiếc	Nc	O	4	sub
2	xe_buýt	N	O	1	nmod
3	trên	A	O	1	nmod
4	bị	V	O	0	root
5	lật	V	O	4	vmod
6	trên	E	O	5	loc
7	đường_cao_tốc	N	O	6	pob
8	liên_bang	N	O	7	nmod
9	BR	Ny	O	7	nmod
10	-	CH	O	7	punct
11	116	M	O	7	det
12	do	E	O	5	prp
13	tài_xế	N	O	14	sub
14	cố	V	O	12	dep
15	tránh	V	O	14	vmod
16	va_chạm	V	O	15	vmod
17	trực_diện	A	O	16	vmod
18	với	E	O	16	vmod
19	một	M	O	20	det
20	xe	N	O	18	pob
21	mô_tô	N	O	20	nmod
22	không	R	O	23	adv
23	bật	V	O	14	vmod
24	đèn	N	O	23	dob
25	.	CH	O	4	punct

1	Hai	M	O	2	det
2	người	N	O	5	sub
3	thiệt_mạng	V	O	2	nmod
4	đều	R	O	5	adv
5	là	V	O	0	root
6	phụ_nữ	N	O	5	dob
7	42	M	O	8	det
8	tuổi	N	O	6	nmod
9	và	Cc	O	6	coord
10	70	M	O	11	det
11	tuổi	N	O	9	conj
12	.	CH	O	5	punct

1	Xe_buýt	V	O	0	root
2	chở	V	O	1	vmod
3	hành_khách	N	O	2	dob
4	từ	E	O	1	loc
5	Santa_Vitoria	Np	B-PER	4	pob
6	do	E	O	4	pmod
7	Palmar	Np	B-PER	4	pob
8	đến	E	O	6	pmod
9	Caxias	Np	B-PER	8	pob
10	do	E	O	1	prp
11	Sul	Np	O	8	pob
12	,	CH	O	1	punct
13	nơi	N	O	11	nmod
14	diễn	V	O	13	nmod
15	ra	R	O	14	adv
16	Lễ_hội	Np	O	14	loc
17	nho	V	O	14	vmod
18	quốc_gia	N	O	17	dob
19	truyền_thống	A	O	18	nmod
20	.	CH	O	1	punct

