1	Theo	E	O	5	adv
2	số_liệu	N	O	1	pob
3	hải_quan	N	O	2	nmod
4	,	CH	O	5	punct
5	kể	V	O	0	root
6	từ	E	O	5	vmod
7	khi	N	O	6	pob
8	thí_điểm	V	O	7	nmod
9	xuất_khẩu	V	O	8	vmod
10	từ	E	O	8	tmp
11	năm	N	O	10	pob
12	2019	M	O	11	det
13	đến	E	O	10	pmod
14	nay	P	O	13	pob
15	,	CH	O	25	punct
16	lượng	N	O	25	sub
17	xuất_khẩu	V	O	16	nmod
18	ô	N	O	16	nmod
19	-	CH	O	16	punct
20	tô	N	O	16	nmod
21	cũ	A	O	20	nmod
22	của	E	O	16	nmod
23	Trung_Quốc	Np	B-LOC	22	pob
24	đã	R	O	25	adv
25	tăng	V	O	0	root
26	mạnh	A	O	25	vmod
27	từ	E	O	25	loc
28	15.000	M	O	29	det
29	chiếc	Nc	O	27	pob
30	năm	N	O	29	nmod
31	2021	M	O	30	det
32	lên	V	O	27	pmod
33	69.000	M	O	34	det
34	chiếc	Nc	O	32	pob
35	năm	N	O	34	nmod
36	2022	M	O	35	det
37	,	CH	O	34	punct
38	tăng	V	O	5	vmod
39	hơn	A	O	41	nmod
40	350	M	O	41	det
41	%	CH	O	5	punct
42	.	CH	O	5	punct

1	Ô	Ny	O	5	sub
2	-	CH	O	1	punct
3	tô	N	O	1	nmod
4	cũ	A	O	3	nmod
5	được	V	O	0	root
6	xuất_khẩu	V	O	5	vmod
7	sang	V	O	6	vmod
8	hơn	A	O	10	nmod
9	140	M	O	10	det
10	quốc_gia	N	O	7	vmod
11	và	Cc	O	5	coord
12	vùng	N	O	11	conj
13	lãnh_thổ	N	O	12	nmod
14	,	CH	O	5	punct
15	trong	E	O	19	pmod
16	đó	P	O	15	pob
17	thị_trường	N	O	19	sub
18	chính	T	O	19	vmod
19	là	V	O	5	dep
20	các	L	O	21	det
21	nước	N	O	19	vmod
22	khu_vực	N	O	21	nmod
23	Trung_Á	Np	B-LOC	22	nmod
24	,	CH	O	22	punct
25	châu_Phi	Np	B-LOC	22	nmod
26	và	Cc	O	21	coord
27	một_số	L	O	28	det
28	nước	N	O	26	conj
29	ở	E	O	28	loc
30	khu_vực	N	O	29	pob
31	Đông_Nam_Á	Np	B-LOC	30	nmod
32	.	CH	O	5	punct

1	Từ	E	O	6	tmp
2	năm	N	O	1	pob
3	2022	M	O	2	det
4	,	CH	O	6	punct
5	Nga	Np	B-LOC	6	sub
6	trở_thành	V	O	0	root
7	thị_trường	N	O	6	dob
8	xuất_khẩu	V	O	7	nmod
9	quan_trọng	A	O	7	nmod
10	của	E	O	7	nmod
11	ô	N	O	10	pob
12	-	CH	O	6	punct
13	tô	N	O	11	nmod
14	cũ	A	O	13	nmod
15	Trung_Quốc	Np	B-LOC	13	nmod
16	.	CH	O	6	punct

1	Thiên_Tân	N	B-LOC	2	sub
2	là	V	O	0	root
3	thành_phố	N	O	2	dob
4	đầu_tiên	A	O	3	nmod
5	thí_điểm	V	O	3	nmod
6	xuất_khẩu	V	O	5	vmod
7	ô	N	O	6	dob
8	-	CH	O	3	punct
9	tô	N	O	3	nmod
10	cũ	A	O	9	nmod
11	.	CH	O	2	punct

1	Từ	E	O	9	tmp
2	năm	N	O	1	pob
3	2019	M	O	2	det
4	đến	E	O	1	pmod
5	nay	P	O	4	pob
6	,	CH	O	9	punct
7	Thiên_Tân	Np	B-LOC	9	sub
8	đã	R	O	9	adv
9	xuất_khẩu	V	O	0	root
10	hơn	A	O	12	nmod
11	20.000	M	O	12	det
12	ô	N	O	9	dob
13	-	CH	O	12	punct
14	tô	N	O	12	nmod
15	cũ	A	O	14	nmod
16	,	CH	O	9	punct
17	kim_ngạch	N	O	18	sub
18	đạt	V	O	9	dep
19	523	M	O	21	det
20	triệu	M	O	21	det
21	USD	Nu	O	18	dob
22	,	CH	O	9	punct
23	trong	E	O	31	tmp
24	đó	P	O	23	pob
25	9	M	O	26	det
26	tháng	N	O	31	tmp
27	đầu	N	O	26	nmod
28	năm	N	O	27	nmod
29	2023	M	O	28	det
30	đã	R	O	31	adv
31	xuất	V	O	9	dep
32	13.000	M	O	33	det
33	xe	N	O	31	dob
34	với	E	O	31	vmod
35	kim_ngạch	N	O	34	pob
36	354	M	O	38	det
37	triệu	M	O	38	det
38	USD	Nu	O	35	nmod
