1	Trân_trọng	N	O	2	sub
2	chuyển	V	O	0	root
3	lời	N	O	2	dob
4	thăm_hỏi	V	O	3	nmod
5	và	Cc	O	2	coord
6	lời	N	O	26	sub
7	chúc	V	O	6	nmod
8	sức_khoẻ	N	O	6	nmod
9	của	E	O	6	nmod
10	Thủ_tướng	N	O	9	pob
11	Chính_phủ	N	O	10	nmod
12	Phạm_Minh_Chính	Np	B-PER	10	nmod
13	và	Cc	O	2	coord
14	các	L	O	15	det
15	đồng_chí	N	O	13	conj
16	lãnh_đạo	N	O	15	nmod
17	cấp	N	O	16	nmod
18	cao	A	O	17	nmod
19	Việt_Nam	Np	B-LOC	17	nmod
20	đến	E	O	6	nmod
21	đồng_chí	N	O	20	pob
22	Sonexay_Siphandone	Np	B-PER	21	nmod
23	,	CH	O	21	punct
24	đồng_chí	N	O	21	nmod
25	Đinh_Tiến_Dũng	Np	B-PER	24	nmod
26	khẳng_định	V	O	2	dep
27	,	CH	O	2	punct
28	Việt_Nam	Np	B-LOC	24	nmod
29	ủng_hộ	V	O	2	dep
30	mạnh_mẽ	A	O	29	vmod
31	và	Cc	O	29	coord
32	toàn_diện	A	O	31	conj
33	công_cuộc	N	O	29	dob
34	đổi_mới	V	O	33	nmod
35	,	CH	O	29	punct
36	bảo_vệ	V	O	29	vmod
37	,	CH	O	29	punct
38	xây_dựng	V	O	29	vmod
39	và	Cc	O	38	coord
40	phát_triển	V	O	39	conj
41	đất_nước	N	O	38	dob
42	của	E	O	41	nmod
43	Lào	Np	B-LOC	42	pob
44	;	CH	O	2	punct
45	bày_tỏ	V	O	2	dep
46	tin_tưởng	V	O	45	vmod
47	dưới	E	O	46	vmod
48	sự	N	O	47	pob
49	lãnh_đạo	V	O	48	nmod
50	của	E	O	48	nmod
51	Đảng	N	B-ORG	50	pob
52	Nhân_dân	N	I-ORG	51	nmod
53	Cách_mạng	N	I-ORG	51	nmod
54	Lào	Np	I-ORG	53	nmod
55	,	CH	O	2	punct
56	sự	N	O	51	nmod
57	điều_hành	V	O	56	nmod
58	của	E	O	56	nmod
59	Chính_phủ	N	O	58	pob
60	và	Cc	O	59	coord
61	Thủ_tướng	N	O	60	conj
62	Sonexay_Siphandone	Np	B-PER	61	nmod
63	,	CH	O	2	punct
64	nước	N	O	67	sub
65	Lào	Np	B-LOC	64	nmod
66	sẽ	R	O	67	adv
67	vượt	V	O	2	dep
68	qua	R	O	67	adv
69	mọi	L	O	70	det
70	khó_khăn	N	O	67	dob
71	,	CH	O	70	punct
72	thách_thức	N	O	70	nmod
73	,	CH	O	2	punct
74	tiếp_tục	V	O	2	vmod
75	giành	V	O	74	vmod
76	được	R	O	75	adv
77	nhiều	A	O	78	nmod
78	thành_tựu	N	O	75	dob
79	mới	R	O	80	amod
80	to_lớn	A	O	78	nmod
81	hơn_nữa	X	O	80	x
82	.	CH	O	2	punct

1	Đồng_chí	N	O	3	sub
2	Đinh_Tiến_Dũng	Np	B-PER	1	nmod
3	vui_mừng	V	O	0	root
4	nhận	V	O	3	vmod
5	thấy	V	O	4	vmod
6	,	CH	O	3	punct
7	mối	N	O	9	sub
8	quan_hệ	N	O	7	nmod
9	đoàn_kết	V	O	3	dep
10	đặc_biệt	A	O	9	vmod
11	Việt_Nam	Np	B-LOC	10	amod
12	-	CH	O	11	punct
13	Lào	Np	B-LOC	11	nmod
14	ngày_càng	X	O	15	x
15	phát_triển	V	O	9	vmod
16	sâu_rộng	A	O	15	vmod
17	trên	E	O	15	loc
18	các	L	O	19	det
19	lĩnh_vực	N	O	17	pob
20	.	CH	O	3	punct

1	Trong	E	O	20	tmp
2	bối_cảnh	N	O	1	pob
3	khó_khăn	A	O	2	nmod
4	,	CH	O	3	punct
5	Chính_phủ	N	O	3	amod
6	,	CH	O	3	punct
7	các	L	O	8	det
8	bộ	N	O	2	nmod
9	,	CH	O	8	punct
10	ban	N	O	8	nmod
11	,	CH	O	8	punct
12	ngành	N	O	8	nmod
13	,	CH	O	8	punct
14	địa_phương	N	O	8	nmod
15	của	E	O	2	nmod
16	hai	M	O	17	det
17	nước	N	O	15	pob
18	trong	A	O	17	nmod
19	đã	R	O	20	adv
20	cố_gắng	V	O	0	root
21	,	CH	O	20	punct
22	nỗ_lực	N	O	23	sub
23	triển_khai	V	O	20	dep
24	thực_hiện	V	O	23	vmod
25	tốt	A	O	24	vmod
26	những	L	O	27	det
27	thoả_thuận	N	O	24	dob
28	giữa	N	O	27	nmod
29	hai	M	O	30	det
30	Đảng	Np	O	28	nmod
31	,	CH	O	27	punct
32	các	L	O	33	det
33	Hiệp_định	N	O	49	sub
34	giữa	E	O	33	nmod
35	hai	M	O	36	det
36	Chính_phủ	N	O	34	pob
37	,	CH	O	20	punct
38	cũng	R	O	49	amod
39	như	C	O	20	coord
40	các	L	O	41	det
41	chương_trình	N	O	39	conj
42	,	CH	O	41	punct
43	kế_hoạch	N	O	41	nmod
44	hợp_tác	V	O	43	nmod
45	giữa	E	O	43	tmp
46	hai	M	O	47	det
47	bên	N	O	45	pob
48	;	CH	O	20	punct
49	đặc_biệt	A	O	20	dep
50	,	CH	O	20	punct
51	hai	M	O	52	det
52	bên	N	O	54	sub
53	đã	R	O	54	adv
54	phối_hợp	V	O	20	dep
55	hoàn_thành	V	O	54	vmod
56	một_số	L	O	57	det
57	chương_trình	N	O	55	dob
58	,	CH	O	57	punct
59	dự_án	N	O	57	nmod
60	trọng_điểm	N	O	59	nmod
61	rất	R	O	62	adv
62	có	V	O	54	vmod
63	ý_nghĩa	N	O	62	dob
64	phục_vụ	V	O	63	nmod
65	cho	E	O	64	vmod
66	việc	N	O	65	pob
67	phát_triển	V	O	66	nmod
68	kinh_tế	N	O	67	dob
69	-	CH	O	68	punct
