1	Ông	Nc	O	4	sub
2	Ariel_Henry	Np	B-PER	1	nmod
3	đã	R	O	4	adv
4	ở	V	O	0	root
5	Puerto_Rico	Np	B-LOC	4	loc
6	vào	E	O	4	tmp
7	ngày	N	O	6	pob
8	11	M	O	7	det
9	/	CH	O	7	punct
10	3	M	O	7	det
11	,	CH	O	4	punct
12	do	E	O	4	prp
13	không_thể	R	O	14	adv
14	quay	V	O	12	dep
15	trở_lại	V	O	14	vmod
16	Haiti	Np	B-LOC	14	loc
17	sau	E	O	14	tmp
18	chuyến	N	O	17	pob
19	thăm	V	O	18	nmod
20	Kenya	Np	B-LOC	18	nmod
21	nhằm	V	O	14	prp
22	tìm_kiếm	V	O	21	vmod
23	hỗ_trợ	V	O	22	vmod
24	khi	N	O	23	tmp
25	đợt	N	O	22	dob
26	bạo_lực	V	O	25	nmod
27	mới_đây	N	O	28	tmp
28	bùng_phát	A	O	24	nmod
29	.	CH	O	4	punct

1	Sáng	N	O	16	tmp
2	12	M	O	1	det
3	/	CH	O	1	punct
4	3	M	O	1	det
5	(	CH	O	1	punct
6	giờ	N	O	1	nmod
7	Việt_Nam	Np	B-LOC	6	nmod
8	)	CH	O	1	punct
9	,	CH	O	10	punct
10	Chủ_tịch	N	O	16	sub
11	Cộng_đồng	N	O	10	nmod
12	Caribe	Np	O	11	nmod
13	(	CH	O	10	punct
14	CARICOM	Ny	B-ORG	10	nmod
15	)	CH	O	10	punct
16	xác_nhận	V	O	0	root
17	Thủ_tướng	N	O	16	dob
18	Haiti	Np	B-LOC	17	nmod
19	Ariel_Henry	Np	B-PER	17	nmod
20	đã	R	O	21	adv
21	từ_chức	V	O	16	vmod
22	với	E	O	21	vmod
23	tư_cách	N	O	22	pob
24	là	V	O	23	nmod
25	người_người	N	O	24	vmod
26	đứng	V	O	25	nmod
27	đầu	N	O	26	vmod
28	chính_phủ	N	O	27	nmod
29	của	E	O	25	nmod
30	quốc_gia	N	O	29	pob
31	Caribe	Np	B-LOC	30	nmod
32	.	CH	O	16	punct

1	Ông	Nc	O	4	sub
2	Henry	Np	B-PER	1	nmod
3	đã	R	O	4	adv
4	giữ	V	O	0	root
5	chức_vụ	N	O	4	dob
6	này	P	O	5	det
7	kể	V	O	4	vmod
8	từ	E	O	7	vmod
9	khi	N	O	8	pob
10	Tổng_thống	N	O	12	sub
11	Jovenel_Moise	Np	B-PER	10	nmod
12	bị	V	O	9	nmod
13	ám_sát	V	O	12	vmod
14	năm	N	O	13	tmp
15	2021	M	O	14	det
16	.	CH	O	4	punct

1	Theo	E	O	9	adv
2	một	M	O	3	det
3	quan_chức	N	O	1	pob
4	Mỹ	Np	B-LOC	3	nmod
5	,	CH	O	9	punct
6	ông	Nc	O	9	sub
7	Ariel_Henry	Np	B-PER	6	nmod
8	đã	R	O	9	adv
9	ở	V	O	0	root
10	Puerto_Rico	Np	B-LOC	9	loc
11	-	CH	O	9	punct
12	vùng	N	O	10	nmod
13	lãnh_thổ	N	O	12	nmod
14	của	E	O	12	nmod
15	Mỹ	Np	B-LOC	14	pob
16	-	CH	O	9	punct
17	vào	E	O	9	tmp
18	ngày	N	O	17	pob
19	11	M	O	18	det
20	/	CH	O	18	punct
21	3	M	O	18	det
