1	Coi_TikTok	Np	B-PER	2	sub
2	là	V	O	0	root
3	một	M	O	4	det
4	mối	N	O	2	dob
5	đe_doạ	V	O	4	nmod
6	an_ninh	N	O	5	dob
7	quốc_gia	N	O	6	nmod
8	,	CH	O	2	punct
9	song	C	O	2	coord
10	ông	Nc	O	12	sub
11	Trump	Np	B-PER	10	nmod
12	cho	V	O	9	conj
13	rằng	C	O	22	dep
14	việc	N	O	22	sub
15	cấm	V	O	14	nmod
16	ứng_dụng	V	O	15	vmod
17	chia_sẻ	V	O	16	vmod
18	video	Nb	O	17	dob
19	phổ_biến	A	O	18	nmod
20	này	P	O	18	det
21	sẽ	R	O	22	adv
22	gây	V	O	12	vmod
23	phản_ứng	V	O	22	vmod
24	tiêu_cực	A	O	23	vmod
25	ở	E	O	23	loc
26	một_số	L	O	27	det
27	trẻ	N	O	25	pob
28	nhỏ	A	O	27	nmod
29	.	CH	O	2	punct

1	Ngày	N	O	10	tmp
2	11	M	O	1	det
3	/	CH	O	1	punct
4	3	M	O	1	det
5	,	CH	O	10	punct
6	ứng_cử_viên	N	O	10	sub
7	tổng_thống	N	O	6	nmod
8	Mỹ	Np	B-LOC	7	nmod
9	Donald_Trump	Np	B-PER	6	nmod
10	nhận_định	V	O	0	root
11	TikTok	Np	B-PER	12	sub
12	là	V	O	10	vmod
13	một	M	O	14	det
14	mối	N	O	12	dob
15	đe_doạ	V	O	14	nmod
16	an_ninh	N	O	15	dob
17	quốc_gia	N	O	16	nmod
18	,	CH	O	10	punct
19	song	C	O	10	coord
20	cho	V	O	19	conj
21	rằng	C	O	30	dep
22	việc	N	O	30	sub
23	cấm	V	O	22	nmod
24	ứng_dụng	V	O	23	vmod
25	chia_sẻ	V	O	24	vmod
26	video	Nb	O	25	dob
27	phổ_biến	A	O	26	nmod
28	này	P	O	26	det
29	sẽ	R	O	30	adv
30	gây	V	O	20	vmod
31	phản_ứng	V	O	30	vmod
32	tiêu_cực	A	O	31	vmod
33	ở	E	O	31	loc
34	một_số	L	O	35	det
35	trẻ	N	O	33	pob
36	nhỏ	A	O	35	nmod
37	và	Cc	O	30	coord
38	chỉ	R	O	39	adv
39	góp_phần	V	O	37	conj
40	tăng	V	O	39	vmod
41	sức	N	O	40	dob
42	ảnh_hưởng	V	O	41	nmod
43	của	E	O	41	nmod
44	mạng	N	O	43	pob
45	xã_hội	N	O	44	nmod
46	Facebook	Np	O	44	nmod
47	.	CH	O	10	punct

1	Trả_lời	V	O	0	root
2	phỏng_vấn	V	O	1	vmod
3	kênh	N	O	2	loc
4	CNBC	Ny	B-ORG	3	nmod
5	,	CH	O	1	punct
6	ông	Nc	O	1	sub
7	Trump	Np	B-PER	6	nmod
8	nhận_định	V	O	1	vmod
9	nếu	C	O	14	dep
10	dự_luật	N	O	14	sub
11	cấm	V	O	10	nmod
12	ứng_dụng	V	O	11	vmod
13	TikTok	Np	O	12	dob
14	được	V	O	8	vmod
15	thông_qua	V	O	14	vmod
16	thì	C	O	14	coord
17	các	L	O	18	det
18	nền_tảng	N	O	23	sub
19	mạng	N	O	18	nmod
20	xã_hội	N	O	19	nmod
21	,	CH	O	8	punct
22	chủ_yếu	A	O	23	vmod
23	là	V	O	8	dep
24	Facebook	Np	O	23	vmod
25	,	CH	O	8	punct
26	sẽ	R	O	27	adv
27	được	V	O	8	vmod
28	hưởng	V	O	27	vmod
29	lợi	N	O	28	dob
30	lớn	A	O	29	nmod
31	.	CH	O	1	punct

1	Ông	Nc	O	3	sub
2	Trump	Np	B-PER	1	nmod
3	nhắc	V	O	0	root
4	lại	R	O	3	adv
5	mối	N	O	3	dob
6	quan_ngại	N	O	5	nmod
7	nói	V	O	5	nmod
8	trên	N	O	7	vmod
9	trong	E	O	7	vmod
10	bối_cảnh	N	O	9	pob
11	các	L	O	12	det
12	nhà	N	O	10	nmod
13	lập_pháp	V	O	12	nmod
14	Mỹ	Np	B-LOC	12	nmod
15	đang	R	O	16	adv
16	xem_xét	V	O	3	vmod
17	một	M	O	18	det
18	dự_luật	N	O	16	dob
19	yêu_cầu	V	O	18	nmod
20	ByteDance	Np	O	19	dob
21	,	CH	O	18	punct
22	công_ty	N	O	18	nmod
23	mẹ	N	O	22	nmod
24	của	E	O	22	nmod
25	TikTok	Np	O	24	pob
26	ở	E	O	22	loc
27	Trung_Quốc	Np	B-LOC	26	pob
28	,	CH	O	3	punct
29	thoái	V	O	3	vmod
30	vốn	N	O	29	dob
31	khỏi	V	O	29	vmod
32	TikTok	Np	O	29	dob
33	trong	E	O	29	tmp
34	vòng	N	O	33	pob
35	165	M	O	36	det
36	ngày	N	O	33	pob
37	,	CH	O	3	punct
38	nếu	C	O	41	dep
39	không	R	O	41	adv
40	sẽ	R	O	41	adv
41	đối_mặt	V	O	3	vmod
42	với	E	O	41	vmod
43	các	L	O	44	det
44	hạn_chế	N	O	42	pob
45	dẫn	V	O	44	nmod
46	đến	E	O	45	vmod
47	việc	N	O	46	pob
48	bị	V	O	47	nmod
49	cấm	V	O	48	vmod
50	xuất_hiện	V	O	49	vmod
